ano_campeonato;data;horario;rodada;publico;time_man;time_vis;gols_man;gols_vis
2014;02/11/2014;10:30;32;17021;Atlético-PR;Atlético-MG;1;0
2014;02/11/2014;11:00;32;15367;Bahia;Palmeiras;0;1
2014;08/11/2014;10:30;33;24368;Palmeiras;Atlético-MG;0;2
2014;08/11/2014;10:30;33;10223;Coritiba;Fluminense;1;0
2014;09/11/2014;12:00;33;3187;Botafogo;Atlético-PR;0;2
2014;09/11/2014;08:00;33;36615;Sport;Flamengo;2;2
2014;09/11/2014;08:00;33;18035;Vitória;São Paulo;1;2
2014;09/11/2014;08:00;33;43456;Grêmio;Internacional;4;1
2014;09/11/2014;08:00;33;15102;Figueirense;Chapecoense;1;0
2014;09/11/2014;10:30;33;31089;Corinthians;Santos;1;0
2014;09/11/2014;10:30;33;28475;Cruzeiro;Criciúma;3;1
2014;09/11/2014;10:30;33;2187;Goiás;Bahia;3;0
2014;15/11/2014;10:30;34;22608;Fluminense;Botafogo;1;0
2014;15/11/2014;10:30;34;8850;Criciúma;Grêmio;0;3
2014;16/11/2014;08:00;34;28250;Flamengo;Coritiba;3;2
2014;16/11/2014;08:00;34;4094;Santos;Cruzeiro;0;1
2014;16/11/2014;08:00;34;14488;Atlético-PR;Sport;0;1
2014;16/11/2014;08:00;34;11617;Bahia;Corinthians;1;2
2014;16/11/2014;08:00;34;20786;Internacional;Goiás;1;0
2014;16/11/2014;10:30;34;36764;São Paulo;Palmeiras;2;0
2014;16/11/2014;10:30;34;17327;Atlético-MG;Figueirense;1;1
2014;16/11/2014;10:30;34;12749;Chapecoense;Vitória;0;1
2014;13/11/2014;01:00;35;22504;São Paulo;Internacional;1;1
2014;19/11/2014;10:30;35;8250;Botafogo;Figueirense;0;1
2014;19/11/2014;10:30;35;14861;Atlético-PR;Santos;1;1
2014;20/11/2014;12:00;35;7692;Vitória;Coritiba;1;1
2014;20/11/2014;12:00;35;4639;Criciúma;Bahia;0;1
2014;20/11/2014;12:00;35;24431;Goiás;Corinthians;0;1
2014;20/11/2014;01:00;35;35939;Palmeiras;Sport;0;2
2014;20/11/2014;01:00;35;10123;Atlético-MG;Flamengo;4;0
2014;20/11/2014;10:30;35;29482;Fluminense;Chapecoense;1;4
2014;21/11/2014;12:50;35;40497;Grêmio;Cruzeiro;1;2
2014;22/11/2014;10:30;36;33443;Internacional;Atlético-MG;2;1
2014;23/11/2014;12:00;36;7742;Bahia;Atlético-PR;1;2
2014;23/11/2014;08:00;36;30753;Flamengo;Criciúma;1;1
2014;23/11/2014;08:00;36;29165;Sport;Fluminense;2;2
2014;23/11/2014;08:00;36;33247;Santos;São Paulo;0;1
2014;23/11/2014;08:00;36;56769;Cruzeiro;Goiás;2;1
2014;23/11/2014;08:00;36;14718;Figueirense;Vitória;2;0
2014;23/11/2014;10:30;36;36307;Corinthians;Grêmio;1;0
2014;23/11/2014;10:30;36;18863;Coritiba;Palmeiras;2;0
2014;23/11/2014;10:30;36;14343;Chapecoense;Botafogo;2;0
2014;29/11/2014;10:30;37;41148;Internacional;Palmeiras;3;1
2014;29/11/2014;10:30;37;2498;Criciúma;Sport;2;2
2014;30/11/2014;12:01;37;20057;Flamengo;Vitória;4;0
2014;30/11/2014;08:00;37;18181;Fluminense;Corinthians;5;2
2014;30/11/2014;08:00;37;33334;São Paulo;Figueirense;1;1
2014;30/11/2014;08:00;37;4269;Santos;Botafogo;2;0
2014;30/11/2014;08:00;37;8067;Chapecoense;Cruzeiro;1;1
2014;30/11/2014;10:30;37;12807;Atlético-PR;Goiás;1;0
2014;30/11/2014;10:30;37;5539;Bahia;Grêmio;1;0
2014;30/11/2014;10:30;37;19029;Atlético-MG;Coritiba;1;2
2014;06/12/2014;07:30;38;38044;Corinthians;Criciúma;2;1
2014;06/12/2014;07:30;38;7027;Figueirense;Internacional;1;2
2014;07/12/2014;08:00;38;3694;Botafogo;Atlético-MG;0;0
2014;07/12/2014;08:00;38;33496;Sport;São Paulo;1;0
2014;07/12/2014;08:00;38;33151;Palmeiras;Atlético-PR;1;1
2014;07/12/2014;08:00;38;25550;Coritiba;Bahia;3;2
2014;07/12/2014;08:00;38;45804;Cruzeiro;Fluminense;2;1
2014;07/12/2014;08:00;38;8326;Vitória;Santos;0;1
2014;07/12/2014;08:00;38;13713;Grêmio;Flamengo;1;1
2014;07/12/2014;08:00;38;1768;Goiás;Chapecoense;4;2
2015;09/05/2015;11:30;1;28781;Palmeiras;Atlético-MG;2;2
2015;09/05/2015;11:30;1;5688;Chapecoense;Coritiba;2;1
2015;10/05/2015;02:00;1;19185;Fluminense;Joinville;1;0
2015;10/05/2015;04:00;1;11920;Grêmio;Ponte Preta;3;3
2015;10/05/2015;09:00;1;13656;São Paulo;Flamengo;2;1
2015;10/05/2015;09:00;1;11773;Cruzeiro;Corinthians;0;1
2015;10/05/2015;09:00;1;10499;Atlético-PR;Internacional;3;0
2015;10/05/2015;09:00;1;4116;Sport;Figueirense;4;1
2015;10/05/2015;11:30;1;6628;Vasco da Gama;Goiás;0;0
2015;10/05/2015;11:30;1;7677;Avaí;Santos;1;1
2015;16/05/2015;11:30;2;11785;Coritiba;Grêmio;2;0
2015;16/05/2015;11:30;2;0;Goiás;Atlético-PR;2;0
2015;17/05/2015;02:00;2;10144;Corinthians;Chapecoense;1;0
2015;17/05/2015;04:00;2;11004;Figueirense;Vasco da Gama;0;0
2015;17/05/2015;09:00;2;28794;Flamengo;Sport;2;2
2015;17/05/2015;09:00;2;7246;Santos;Cruzeiro;1;0
2015;17/05/2015;09:00;2;11958;Atlético-MG;Fluminense;4;1
2015;17/05/2015;11:30;2;0;Joinville;Palmeiras;0;0
2015;17/05/2015;11:30;2;0;Ponte Preta;São Paulo;1;0
2015;17/05/2015;11:30;2;10851;Internacional;Avaí;1;0
2015;23/05/2015;11:30;3;12690;São Paulo;Joinville;3;0
2015;23/05/2015;11:30;3;4520;Vasco da Gama;Internacional;1;1
2015;24/05/2015;02:00;3;8336;Grêmio;Figueirense;1;0
2015;24/05/2015;04:00;3;37337;Palmeiras;Goiás;0;1
2015;24/05/2015;09:00;3;14932;Fluminense;Corinthians;0;0
2015;24/05/2015;09:00;3;11918;Avaí;Flamengo;2;1
2015;24/05/2015;09:00;3;13510;Atlético-PR;Atlético-MG;1;0
2015;24/05/2015;09:00;3;6374;Chapecoense;Santos;1;0
2015;24/05/2015;11:30;3;9639;Cruzeiro;Ponte Preta;1;1
2015;24/05/2015;11:30;3;12285;Sport;Coritiba;1;0
2015;30/05/2015;11:30;4;0;Ponte Preta;Chapecoense;3;1
2015;30/05/2015;11:30;4;9906;Coritiba;Avaí;1;2
2015;31/05/2015;02:00;4;9144;Joinville;Atlético-PR;1;2
2015;31/05/2015;04:00;4;7964;Santos;Sport;2;2
2015;31/05/2015;09:00;4;29479;Corinthians;Palmeiras;0;2
2015;31/05/2015;09:00;4;30082;Internacional;São Paulo;0;0
2015;31/05/2015;09:00;4;17958;Atlético-MG;Vasco da Gama;3;0
2015;31/05/2015;09:00;4;3859;Goiás;Grêmio;1;1
2015;31/05/2015;11:30;4;25289;Flamengo;Fluminense;2;3
2015;31/05/2015;11:30;4;6211;Figueirense;Cruzeiro;2;1
2015;04/06/2015;12:30;5;2894;Vasco da Gama;Ponte Preta;0;3
2015;04/06/2015;12:30;5;13637;Atlético-PR;Figueirense;1;0
2015;04/06/2015;12:30;5;6179;Chapecoense;Joinville;2;0
2015;04/06/2015;02:00;5;13847;São Paulo;Santos;3;2
2015;04/06/2015;03:00;5;20231;Grêmio;Corinthians;3;1
2015;04/06/2015;03:00;5;13309;Cruzeiro;Flamengo;1;0
2015;04/06/2015;03:00;5;7101;Avaí;Atlético-MG;1;4
2015;04/06/2015;09:00;5;23004;Fluminense;Coritiba;2;0
2015;05/06/2015;02:00;5;12285;Sport;Goiás;1;0
2015;05/06/2015;02:00;5;36199;Palmeiras;Internacional;1;1
2015;06/06/2015;11:30;6;5508;Santos;Ponte Preta;2;2
2015;06/06/2015;11:30;6;20156;Flamengo;Chapecoense;1;0
2015;06/06/2015;11:30;6;20092;Atlético-MG;Cruzeiro;1;3
2015;07/06/2015;03:00;6;16952;São Paulo;Grêmio;2;0
2015;07/06/2015;03:00;6;16750;Atlético-PR;Vasco da Gama;2;0
2015;07/06/2015;03:00;6;14131;Joinville;Corinthians;0;1
2015;07/06/2015;04:00;6;35766;Internacional;Coritiba;2;0
2015;08/06/2015;12:30;6;13108;Fluminense;Sport;0;0
2015;08/06/2015;12:30;6;9187;Figueirense;Palmeiras;2;1
2015;08/06/2015;12:30;6;1105;Goiás;Avaí;0;1
2015;11/06/2015;12:30;7;10536;Atlético-MG;Santos;2;2
2015;13/06/2015;09:30;7;27270;Corinthians;Internacional;2;1
2015;13/06/2015;09:30;7;12043;Coritiba;Flamengo;0;1
2015;13/06/2015;09:30;7;8712;Chapecoense;São Paulo;0;1
2015;14/06/2015;02:00;7;5072;Vasco da Gama;Cruzeiro;1;3
2015;14/06/2015;02:00;7;9739;Sport;Joinville;2;1
2015;14/06/2015;04:00;7;9840;Ponte Preta;Goiás;0;0
2015;14/06/2015;09:00;7;26181;Palmeiras;Fluminense;2;1
2015;14/06/2015;09:00;7;19625;Grêmio;Atlético-PR;2;1
2015;14/06/2015;09:00;7;8041;Avaí;Figueirense;1;1
2015;19/06/2015;02:00;8;6244;Figueirense;Internacional;0;0
2015;20/06/2015;09:30;8;7674;Santos;Corinthians;1;0
2015;20/06/2015;09:30;8;36774;Flamengo;Atlético-MG;0;2
2015;20/06/2015;09:30;8;17206;Sport;Vasco da Gama;2;1
2015;21/06/2015;02:00;8;20814;Grêmio;Palmeiras;1;0
2015;21/06/2015;04:00;8;33643;Cruzeiro;Chapecoense;0;1
2015;21/06/2015;09:00;8;21364;São Paulo;Avaí;1;1
2015;21/06/2015;09:00;8;30120;Atlético-PR;Coritiba;2;2
2015;21/06/2015;09:00;8;9049;Joinville;Goiás;2;1
2015;25/06/2015;12:30;8;7033;Fluminense;Ponte Preta;2;0
2015;27/06/2015;09:00;9;11221;Avaí;Grêmio;1;2
2015;27/06/2015;09:00;9;7203;Chapecoense;Sport;1;1
2015;28/06/2015;02:00;9;24786;Corinthians;Figueirense;2;1
2015;28/06/2015;04:00;9;55987;Atlético-MG;Joinville;1;0
2015;28/06/2015;09:00;9;29233;Palmeiras;São Paulo;4;0
2015;28/06/2015;09:00;9;4858;Ponte Preta;Atlético-PR;2;1
2015;28/06/2015;09:00;9;12395;Coritiba;Cruzeiro;1;0
2015;28/06/2015;09:00;9;2419;Goiás;Fluminense;1;2
2015;28/06/2015;11:30;9;14010;Vasco da Gama;Flamengo;1;0
2015;28/06/2015;11:30;9;22475;Internacional;Santos;1;0
2015;02/07/2015;12:30;10;7333;Vasco da Gama;Avaí;1;0
2015;02/07/2015;12:30;10;23343;Sport;Internacional;3;0
2015;02/07/2015;02:00;10;32742;Palmeiras;Chapecoense;2;0
2015;02/07/2015;02:00;10;12309;Atlético-MG;Coritiba;2;0
2015;02/07/2015;03:00;10;22517;Grêmio;Cruzeiro;1;0
2015;02/07/2015;03:00;10;19971;Atlético-PR;São Paulo;2;1
2015;02/07/2015;03:00;10;15731;Joinville;Flamengo;0;1
2015;03/07/2015;12:30;10;26649;Corinthians;Ponte Preta;2;0
2015;03/07/2015;12:30;10;5425;Figueirense;Goiás;3;1
2015;03/07/2015;02:00;10;11437;Fluminense;Santos;2;1
2015;04/07/2015;08:00;11;9531;Coritiba;Joinville;0;0
2015;05/07/2015;02:00;11;8188;Cruzeiro;Atlético-PR;2;0
2015;05/07/2015;02:00;11;4349;Chapecoense;Vasco da Gama;1;0
2015;05/07/2015;04:00;11;8116;Avaí;Sport;2;2
2015;05/07/2015;09:00;11;10539;São Paulo;Fluminense;0;0
2015;05/07/2015;09:00;11;4942;Santos;Grêmio;1;3
2015;05/07/2015;09:00;11;9573;Goiás;Corinthians;0;0
2015;05/07/2015;11:30;11;11074;Ponte Preta;Palmeiras;0;2
2015;05/07/2015;11:30;11;17986;Flamengo;Figueirense;1;2
2015;05/07/2015;11:30;11;16612;Internacional;Atlético-MG;1;3
2015;09/07/2015;12:30;12;7515;Coritiba;Ponte Preta;0;0
2015;09/07/2015;12:30;12;1829;Goiás;Santos;4;1
2015;09/07/2015;12:30;12;13916;Chapecoense;Grêmio;1;0
2015;09/07/2015;02:00;12;37530;Palmeiras;Avaí;3;0
2015;09/07/2015;02:00;12;3891;Figueirense;Joinville;0;2
2015;09/07/2015;03:00;12;15812;Vasco da Gama;São Paulo;0;4
2015;09/07/2015;03:00;12;10931;Internacional;Flamengo;1;2
2015;09/07/2015;03:00;12;50684;Atlético-MG;Sport;2;1
2015;10/07/2015;12:30;12;32442;Corinthians;Atlético-PR;2;0
2015;10/07/2015;02:00;12;14339;Fluminense;Cruzeiro;1;0
2015;11/07/2015;11:30;13;8393;Santos;Figueirense;3;0
2015;11/07/2015;11:30;13;32464;Grêmio;Vasco da Gama;2;0
2015;12/07/2015;02:00;13;4733;Ponte Preta;Atlético-MG;0;2
2015;12/07/2015;04:00;13;59612;São Paulo;Coritiba;3;1
2015;12/07/2015;09:00;13;29872;Flamengo;Corinthians;0;3
2015;12/07/2015;09:00;13;10675;Cruzeiro;Goiás;1;0
2015;12/07/2015;09:00;13;15648;Atlético-PR;Fluminense;1;2
2015;12/07/2015;09:00;13;10324;Joinville;Internacional;0;2
2015;12/07/2015;11:30;13;5086;Avaí;Chapecoense;2;1
2015;12/07/2015;11:30;13;35163;Sport;Palmeiras;2;2
2015;18/07/2015;11:30;14;51055;Flamengo;Grêmio;1;0
2015;18/07/2015;11:30;14;16768;Internacional;Goiás;2;1
2015;19/07/2015;02:00;14;36280;Corinthians;Atlético-MG;1;0
2015;19/07/2015;04:00;14;15862;Atlético-PR;Chapecoense;1;0
2015;19/07/2015;09:00;14;41764;Fluminense;Vasco da Gama;1;2
2015;19/07/2015;09:00;14;8016;Figueirense;Coritiba;0;0
2015;19/07/2015;09:00;14;35853;Sport;São Paulo;2;0
2015;19/07/2015;09:00;14;38220;Palmeiras;Santos;1;0
2015;19/07/2015;11:30;14;13860;Cruzeiro;Avaí;1;1
2015;19/07/2015;11:30;14;8250;Joinville;Ponte Preta;1;1
2015;25/07/2015;11:30;15;4919;Avaí;Atlético-PR;1;2
2015;26/07/2015;12:30;15;33437;Grêmio;Sport;1;1
2015;26/07/2015;02:00;15;16056;Atlético-MG;Figueirense;1;0
2015;26/07/2015;04:00;15;12974;Santos;Joinville;2;0
2015;26/07/2015;04:00;15;8494;Chapecoense;Fluminense;2;1
2015;26/07/2015;09:00;15;29719;São Paulo;Cruzeiro;1;0
2015;26/07/2015;09:00;15;4698;Ponte Preta;Internacional;0;0
2015;26/07/2015;09:00;15;20467;Coritiba;Corinthians;1;1
2015;26/07/2015;09:00;15;12248;Goiás;Flamengo;0;1
2015;26/07/2015;11:30;15;14875;Vasco da Gama;Palmeiras;1;4
2015;30/07/2015;03:00;16;47606;Atlético-MG;São Paulo;3;1
2015;30/07/2015;03:00;16;30340;Corinthians;Vasco da Gama;3;0
2015;01/08/2015;11:30;16;33288;Fluminense;Grêmio;1;0
2015;02/08/2015;04:00;16;24595;Coritiba;Goiás;1;1
2015;02/08/2015;04:00;16;38794;Palmeiras;Atlético-PR;0;1
2015;02/08/2015;09:00;16;7369;Figueirense;Ponte Preta;3;1
2015;02/08/2015;09:00;16;61421;Flamengo;Santos;2;2
2015;02/08/2015;09:00;16;21253;Internacional;Chapecoense;0;0
2015;02/08/2015;09:00;16;11245;Joinville;Avaí;2;0
2015;02/08/2015;11:30;16;28018;Sport;Cruzeiro;0;0
2015;08/08/2015;10:30;17;11033;Avaí;Fluminense;1;0
2015;09/08/2015;01:00;17;12657;Santos;Coritiba;3;0
2015;09/08/2015;03:00;17;27327;Atlético-PR;Sport;1;1
2015;09/08/2015;03:00;17;41581;Vasco da Gama;Joinville;0;0
2015;09/08/2015;08:00;17;31248;São Paulo;Corinthians;1;1
2015;09/08/2015;08:00;17;20839;Cruzeiro;Palmeiras;2;1
2015;09/08/2015;08:00;17;7762;Goiás;Atlético-MG;0;0
2015;09/08/2015;08:00;17;11694;Ponte Preta;Flamengo;1;0
2015;09/08/2015;10:30;17;42432;Grêmio;Internacional;5;0
2015;09/08/2015;10:30;17;8728;Chapecoense;Figueirense;2;2
2015;13/08/2015;12:30;18;15721;Coritiba;Palmeiras;2;1
2015;13/08/2015;12:30;18;20881;Flamengo;Atlético-PR;3;2
2015;13/08/2015;02:00;18;12038;Santos;Vasco da Gama;1;0
2015;13/08/2015;02:00;18;1619;Goiás;Chapecoense;0;0
2015;13/08/2015;03:00;18;11415;Internacional;Fluminense;1;0
2015;13/08/2015;03:00;18;10301;Figueirense;São Paulo;0;2
2015;13/08/2015;03:00;18;30941;Corinthians;Sport;4;3
2015;14/08/2015;12:30;18;7667;Ponte Preta;Avaí;2;0
2015;14/08/2015;02:00;18;49047;Atlético-MG;Grêmio;0;2
2015;14/08/2015;02:00;18;10498;Joinville;Cruzeiro;3;0
2015;15/08/2015;11:30;19;19849;Atlético-PR;Santos;0;0
2015;15/08/2015;11:30;19;10657;Vasco da Gama;Coritiba;0;1
2015;16/08/2015;02:00;19;25452;São Paulo;Goiás;0;3
2015;16/08/2015;04:00;19;37739;Palmeiras;Flamengo;4;2
2015;16/08/2015;09:00;19;14166;Cruzeiro;Internacional;0;0
2015;16/08/2015;09:00;19;11304;Avaí;Corinthians;1;2
2015;16/08/2015;09:00;19;11967;Sport;Ponte Preta;1;1
2015;16/08/2015;09:00;19;23130;Fluminense;Figueirense;2;1
2015;16/08/2015;11:30;19;8133;Chapecoense;Atlético-MG;2;1
2015;16/08/2015;11:30;19;31183;Grêmio;Joinville;2;1
2015;22/08/2015;11:30;20;12036;Santos;Avaí;5;2
2015;22/08/2015;11:30;20;12154;Goiás;Vasco da Gama;3;0
2015;23/08/2015;02:00;20;5158;Figueirense;Sport;2;1
2015;23/08/2015;04:00;20;8612;Ponte Preta;Grêmio;0;0
2015;23/08/2015;04:00;20;23479;Coritiba;Chapecoense;1;0
2015;23/08/2015;09:00;20;41014;Corinthians;Cruzeiro;3;0
2015;23/08/2015;09:00;20;42954;Flamengo;São Paulo;2;1
2015;23/08/2015;09:00;20;22393;Internacional;Atlético-PR;2;0
2015;23/08/2015;09:00;20;12395;Joinville;Fluminense;2;1
2015;23/08/2015;11:30;20;17464;Atlético-MG;Palmeiras;2;1
2015;29/08/2015;11:30;21;17940;Vasco da Gama;Figueirense;0;1
2015;30/08/2015;02:00;21;12145;São Paulo;Ponte Preta;3;0
2015;30/08/2015;04:00;21;46000;Grêmio;Coritiba;0;0
2015;30/08/2015;04:00;21;11150;Avaí;Internacional;3;0
2015;30/08/2015;09:00;21;20533;Fluminense;Atlético-MG;1;2
2015;30/08/2015;09:00;21;28907;Palmeiras;Joinville;3;2
2015;30/08/2015;09:00;21;13222;Chapecoense;Corinthians;1;3
2015;30/08/2015;09:00;21;34939;Sport;Flamengo;0;1
2015;30/08/2015;11:30;21;14348;Atlético-PR;Goiás;3;0
2015;30/08/2015;11:30;21;8271;Cruzeiro;Santos;0;1
2015;03/09/2015;12:30;22;13064;Joinville;São Paulo;0;0
2015;03/09/2015;12:30;22;15021;Internacional;Vasco da Gama;6;0
2015;03/09/2015;12:30;22;5343;Ponte Preta;Cruzeiro;1;2
2015;03/09/2015;02:00;22;12064;Atlético-MG;Atlético-PR;0;1
2015;03/09/2015;02:00;22;22825;Flamengo;Avaí;3;0
2015;03/09/2015;03:00;22;10000;Coritiba;Sport;0;0
2015;03/09/2015;03:00;22;16024;Goiás;Palmeiras;1;0
2015;03/09/2015;03:00;22;29328;Corinthians;Fluminense;2;0
2015;04/09/2015;12:30;22;8047;Santos;Chapecoense;3;1
2015;04/09/2015;02:00;22;10823;Figueirense;Grêmio;0;2
2015;06/09/2015;12:30;23;8768;Vasco da Gama;Atlético-MG;1;2
2015;06/09/2015;12:30;23;20935;São Paulo;Internacional;2;0
2015;06/09/2015;02:00;23;14715;Atlético-PR;Joinville;0;0
2015;06/09/2015;04:00;23;5228;Chapecoense;Ponte Preta;0;0
2015;06/09/2015;04:00;23;39040;Cruzeiro;Figueirense;5;1
2015;06/09/2015;09:00;23;29184;Grêmio;Goiás;2;1
2015;06/09/2015;09:00;23;35707;Palmeiras;Corinthians;3;3
2015;06/09/2015;09:00;23;55999;Fluminense;Flamengo;1;3
2015;06/09/2015;09:00;23;4773;Avaí;Coritiba;0;2
2015;06/09/2015;11:30;23;7308;Sport;Santos;1;1
2015;10/09/2015;12:30;24;3961;Ponte Preta;Vasco da Gama;0;1
2015;10/09/2015;12:30;24;10388;Atlético-MG;Avaí;2;0
2015;10/09/2015;12:30;24;13690;Internacional;Palmeiras;1;0
2015;10/09/2015;02:00;24;5890;Figueirense;Atlético-PR;1;1
2015;10/09/2015;03:00;24;30126;Corinthians;Grêmio;1;1
2015;10/09/2015;03:00;24;5552;Santos;São Paulo;3;0
2015;10/09/2015;03:00;24;12619;Coritiba;Fluminense;1;1
2015;11/09/2015;12:30;24;2650;Goiás;Sport;1;0
2015;11/09/2015;02:00;24;7387;Joinville;Chapecoense;0;0
2015;11/09/2015;02:00;24;43017;Flamengo;Cruzeiro;2;0
2015;12/09/2015;11:30;25;14656;Coritiba;Internacional;0;1
2015;13/09/2015;02:00;25;22794;Palmeiras;Figueirense;2;0
2015;13/09/2015;04:00;25;8273;Ponte Preta;Santos;3;1
2015;13/09/2015;04:00;25;41809;Corinthians;Joinville;3;0
2015;13/09/2015;09:00;25;10805;Vasco da Gama;Atlético-PR;2;0
2015;13/09/2015;09:00;25;10800;Chapecoense;Flamengo;1;3
2015;13/09/2015;09:00;25;45991;Cruzeiro;Atlético-MG;1;1
2015;13/09/2015;09:00;25;44227;Grêmio;São Paulo;1;2
2015;13/09/2015;11:30;25;5333;Sport;Fluminense;1;0
2015;13/09/2015;11:30;25;4767;Avaí;Goiás;2;1
2015;17/09/2015;12:30;26;9512;Joinville;Sport;1;1
2015;17/09/2015;12:30;26;11063;Fluminense;Palmeiras;1;4
2015;17/09/2015;12:30;26;2885;Goiás;Ponte Preta;1;2
2015;17/09/2015;02:00;26;9618;Figueirense;Avaí;0;1
2015;17/09/2015;02:00;26;13619;Atlético-PR;Grêmio;1;2
2015;17/09/2015;03:00;26;19073;Internacional;Corinthians;2;1
2015;17/09/2015;03:00;26;6179;Santos;Atlético-MG;4;0
2015;17/09/2015;03:00;26;19888;Cruzeiro;Vasco da Gama;2;2
2015;18/09/2015;12:30;26;16502;São Paulo;Chapecoense;0;0
2015;18/09/2015;02:00;26;67011;Flamengo;Coritiba;0;2
2015;19/09/2015;11:30;27;21257;Palmeiras;Grêmio;3;2
2015;19/09/2015;11:30;27;16631;Internacional;Figueirense;1;1
2015;20/09/2015;02:00;27;5470;Ponte Preta;Fluminense;3;1
2015;20/09/2015;04:00;27;41748;Corinthians;Santos;2;0
2015;20/09/2015;04:00;27;3961;Goiás;Joinville;3;0
2015;20/09/2015;09:00;27;19128;Vasco da Gama;Sport;2;1
2015;20/09/2015;09:00;27;20203;Atlético-MG;Flamengo;4;1
2015;20/09/2015;09:00;27;9579;Avaí;São Paulo;2;1
2015;20/09/2015;11:30;27;30867;Coritiba;Atlético-PR;2;0
2015;20/09/2015;11:30;27;5915;Chapecoense;Cruzeiro;0;2
2015;26/09/2015;11:30;28;9238;Fluminense;Goiás;2;0
2015;27/09/2015;02:00;28;13251;Grêmio;Avaí;3;1
2015;27/09/2015;04:00;28;11043;Santos;Internacional;3;1
2015;27/09/2015;04:00;28;12629;Atlético-PR;Ponte Preta;1;2
2015;27/09/2015;09:00;28;25047;São Paulo;Palmeiras;1;1
2015;27/09/2015;09:00;28;40240;Flamengo;Vasco da Gama;1;2
2015;27/09/2015;09:00;28;9484;Figueirense;Corinthians;1;3
2015;27/09/2015;09:00;28;7486;Joinville;Atlético-MG;2;2
2015;27/09/2015;11:30;28;4882;Sport;Chapecoense;3;0
2015;27/09/2015;11:30;28;22897;Cruzeiro;Coritiba;2;0
2015;03/10/2015;11:30;29;14386;Internacional;Sport;2;1
2015;03/10/2015;11:30;29;14469;Coritiba;Atlético-MG;0;3
2015;04/10/2015;02:00;29;11066;São Paulo;Atlético-PR;1;0
2015;04/10/2015;04:00;29;52462;Flamengo;Joinville;2;0
2015;04/10/2015;04:00;29;14582;Avaí;Vasco da Gama;1;1
2015;04/10/2015;09:00;29;7491;Santos;Fluminense;3;1
2015;04/10/2015;09:00;29;10311;Ponte Preta;Corinthians;2;2
2015;04/10/2015;09:00;29;29294;Cruzeiro;Grêmio;0;0
2015;04/10/2015;09:00;29;3695;Goiás;Figueirense;2;3
2015;04/10/2015;11:30;29;16474;Chapecoense;Palmeiras;5;1
2015;15/10/2015;12:30;30;5049;Sport;Avaí;3;0
2015;15/10/2015;12:30;30;17671;Atlético-MG;Internacional;2;1
2015;15/10/2015;02:00;30;28981;Palmeiras;Ponte Preta;0;1
2015;15/10/2015;02:00;30;7416;Joinville;Coritiba;3;1
2015;15/10/2015;02:00;30;12820;Figueirense;Flamengo;3;0
2015;15/10/2015;03:00;30;13047;Atlético-PR;Cruzeiro;2;2
2015;15/10/2015;03:00;30;8357;Fluminense;São Paulo;2;0
2015;16/10/2015;12:30;30;41179;Corinthians;Goiás;3;0
2015;16/10/2015;12:30;30;22827;Vasco da Gama;Chapecoense;1;1
